   A;
   A;
   B;
   A;
   A;
   A;
   B;
   A;
   B;
   B;
   A;
   A;
   A;
   B;
   B;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   B;
"[पृष्ठ २३-मा भएको चित्र]  
मेरी भान्जीलाई फ्रोजन चलचित्र मन पर्छ। उनी सधैं यसलाई लगाउन चाहन्छिन्। उनी घरको चारैतिर गीत गाउँदै हिँड्छिन्। उनी चिच्याउन मन पराउँछिन्";"यसलाई छोड' 
विकल्प A:  उनी यो गीत बारम्बार गाइरहेकी छिन्। 
विकल्प B: उनी खेलकुदलाई प्रेम गर्छिन् र राजकुमारीको कुरालाई घृणा गर्छिन्। 
कथाको कुन अन्त हुने सम्भावना बढी छ? 
विकल्प A र B बीचमा छनौट गर्नुहोस्। 
उत्तर:   A"
   B;
   B;
   B;
   A;
   A;
   B;
   A;
   B;
   B;
   A;
   A;
   B;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   B;
   A;
   A;
   A;
   ए;
   A;
   B;
   A;
   A;
   A;
   B;
   A;
   A;
   B;
   B;
   A;
   B;
   A;
   B;
   A;
   C;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   ए;
   A;
   B;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   B;
   B;
   B;
   A;
   A;
   A;
   B;
   B;
   A;
   B;
   A;
   A;
   A;
   C;
   B;
   B;
   A;
   B;
   A;
   B;
   A;
   A;
   A;
   B;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   B;
   A;
   A;
   B;
   B;
   A;
   B;
   A;
   A;
   A;
   B;
   A;
   B;
   A;
   B;
   B;
   B;
   A;
   A;
   A;
   B;
   A;
   A;
   B;
   A;
   A;
   B;
   B;
   B;
   A;
   A;
   B;
   A;
   B;
   A;
   B;
   B;
   B;
   B;
   A;
   B;
   A;
   ए;
   A;
   A;
   A;
   C;
   B;
   B;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   B;
   B;
   A;
   A;
   A;
   A;
   ए;
   A;
   B;
   B;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   C;
   A;
   A;
   A;
   B;
   A;
   B;
   A;
   A;
   A;
   B;
   A;
   A;
   B;
   A;
   B;
   A;
   B;
   A;
   B;
   B;
   A;
   A;
   B;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   B;
   A;
   B;
   A;
   A;
   B;
   A;
   B;
   B;
   B;
   B;
   B;
   A;
   A;
   B;
   B;
   A;
   A;
   B;
   B;
   B;
   B;
   A;
   B;
   A;
   B;
   B;
   A;
   A;
   A;
   B;
   B;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   B;
   B;
   A;
   B;
   A;
   B;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   B;
   B;
   A;
   A;
   A;
   A;
   B;
   A;
   B;
   A;
   B;
   A;
   B;
   A;
   क्रिस शुक्रवार विद्यालयमा जानको लागि उत्सुक थिएनन्;
   B;
   C;
   B;
   A;
   A;
   B;
   A;
   A;
   A;
   B;
   B;
   A;
   A;
   A;
   A;
   C;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   B;
   A;
   A;
   A;
   B;
   A;
   A;
   B;
   B;
   A;
   B;
   B;
   B;
   A;
   B;
   B;
   A;
   A;
   B;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   B;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   B;
   A;
   A;
   A;
   B;
   A;
   B;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   B;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   B;
   B;
   A;
   A;
   A;
   A;
   B;
   A;
   B;
   A;
   B;
   B;
   A;
   A;
   A;
   B;
   B;
   B;
   A;
   A;
   B;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   B;
   B;
   B;
   B;
   A;
   B;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   B;
   B;
   A;
   A;
   B;
   B;
   A;
   A;
   B;
   B;
   A;
   A;
   B;
   A;
   A;
   A;
   B;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   B;
   ए;
   A;
   B;
   B;
   B;
   A;
   B;
   B;
   B;
   A;
   A;
   A;
   B;
   A;
   B;
   B;
   A;
   B;
   B;
   B;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   B;
   B;
   A;
   A;
   A;
   A;
   B;
   A;
   B;
   B;
   B;
   A;
   B;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   B;
   A;
   B;
   B;
   B;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   B;
   ए;
   C;
   B;
   A;
   B;
   C;
   A;
   B;
   A;
   B;
   A;
   A;
   B;
   A;
   B;
   A;
   A;
   A;
   A;
   B;
   A;
   B;
   B;
   B;
   B;
   B;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   B;
   B;
   B;
   A;
   ए;
   B;
   D;
   A;
   B;
   A;
   A;
   A;
   A;
   B;
   B;
   B;
   B;
   A;
   A;
   A;
   B;
   B;
   B;
   A;
   A;
   A;
   A;
   A;
   B;
   B;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   B;
   A;
   B;
   B;
   B;
   A;
   A;
   A;
   B;
   B;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   B;
   A;
   B;
   A;
   B;
   B;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   B;
   B;
   B;
   B;
   A;
   A;
   B;
   B;
   B;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   B;
   A;
   B;
   A;
   B;
   A;
   A;
   A;
   A;
   B;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   ए;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   B;
   A;
   B;
   B;
   A;
   A;
   A;
   A;
   B;
   B;
   B;
   B;
   A;
   A;
   A;
   A;
   A;
   B;
   B;
   A;
   A;
   A;
   A;
   B;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   B;
   B;
   B;
   A;
   B;
   B;
   B;
   B;
   B;
   B;
   A;
   A;
   A;
   A;
   B;
   A;
   ए;
   B;
   A;
   A;
   B;
   B;
   A;
   B;
   A;
   A;
   B;
   B;
   A;
   A;
   A;
   B;
   A;
   B;
   B;
   A;
   A;
   A;
   B;
   A;
   B;
   B;
   B;
   A;
   A;
   A;
   A;
   B;
   B;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   B;
   A;
   B;
   A;
   B;
   B;
   B;
   B;
   A;
   B;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   B;
   B;
   B;
   B;
   A;
   A;
   B;
   A;
   B;
   B;
   A;
   B;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   B;
   A;
   B;
   B;
   B;
   B;
   C;
   A;
   B;
   B;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   B;
   B;
   B;
   B;
   A;
   B;
   A;
   B;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   B;
   A;
   B;
   A;
   B;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   B;
   B;
   A;
   A;
   A;
   B;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   B;
   C;
   A;
   B;
   B;
   B;
   A;
   A;
   A;
   B;
   A;
   A;
   C;
   A;
   A;
   B;
   B;
   B;
   A;
   A;
   A;
   B;
   A;
   B;
   A;
   A;
   A;
   B;
   B;
   A;
   B;
   A;
   B;
   B;
   B;
   B;
   A;
   B;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   B;
   A;
   B;
   A;
   B;
   B;
   B;
   A;
   B;
   B;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   B;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   B;
   A;
   A;
   B;
   A;
   A;
   B;
   A;
   A;
   B;
   B;
   B;
   A;
   A;
   B;
   B;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   D;
   B;
   A;
   B;
   B;
   B;
   B;
   A;
   B;
   A;
   B;
   B;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   B;
   B;
   A;
   A;
   B;
   B;
   B;
   A;
   B;
   B;
   A;
   B;
   B;
   A;
   C;
   B;
   B;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   B;
   A;
   A;
   B;
   A;
   B;
   A;
   B;
   B;
   B;
   B;
   B;
   B;
   B;
   A;
   A;
   A;
   B;
   A;
   B;
   B;
   A;
   B;
   B;
   B;
   A;
   B;
   A;
   A;
   A;
   B;
   B;
   A;
   B;
   B;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   D;
   B;
   A;
   A;
   B;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   B;
   A;
   B;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   B;
   A;
   B;
   A;
   A;
   A;
   A;
   B;
   B;
   B;
   A;
   A;
   B;
   A;
   B;
   B;
   B;
   A;
   B;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   B;
   B;
   A;
   A;
   A;
   B;
   A;
   B;
   A;
   A;
   A;
   B;
   A;
   A;
   D;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   B;
   B;
   B;
   A;
   A;
   B;
   A;
   A;
   B;
   A;
   A;
   B;
   B;
   B;
   A;
   B;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   B;
   A;
   A;
   B;
   A;
   A;
   A;
   ए;
   B;
   B;
   A;
   A;
   A;
   B;
   B;
   A;
   A;
   B;
   B;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   B;
   B;
   B;
   A;
   A;
   A;
   B;
   A;
   B;
   B;
   B;
   B;
   B;
   ए;
   B;
   B;
   B;
   A;
   A;
   A;
   B;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   ए;
   A;
   A;
   A;
   B;
   A;
   B;
   B;
   B;
   A;
   A;
   A;
   A;
   C;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   B;
   A;
   A;
   A;
   B;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   B;
   B;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   B;
   A;
   A;
   A;
   B;
   A;
   A;
   A;
   A;
   A;
   A;
   A;
   B;
   B;
   B;
   B;
